Gender,Married,Education,ApplicantIncome,LoanAmount,Credit_History,Loan_Status
1,0,1,9130,205,1.0,1
0,0,1,7402,168,0.0,0
1,1,0,7532,289,1.0,1
1,1,1,3325,291,1.0,1
0,1,1,12999,590,0.0,1
1,0,0,13054,377,1.0,1
1,0,1,4610,131,1.0,1
0,0,1,12457,274,1.0,1
0,1,1,13970,357,0.0,1
0,0,1,5270,222,1.0,1
1,0,0,12384,184,1.0,1
0,0,1,1529,575,1.0,0
1,0,1,10458,535,1.0,1
0,0,0,10306,315,1.0,0
1,1,1,10696,315,1.0,1
0,1,1,3621,113,1.0,1
0,1,0,12818,136,1.0,0
0,1,0,4509,126,1.0,1
0,0,0,5319,251,1.0,1
1,1,0,9239,163,0.0,1
0,1,1,9715,169,1.0,0
0,1,0,5559,253,1.0,1
1,0,1,12785,537,1.0,1
0,1,0,14843,352,1.0,1
1,0,1,4410,370,1.0,0
0,0,0,3470,128,1.0,1
0,0,0,11230,583,1.0,1
0,1,1,8155,173,1.0,1
1,0,0,12833,383,0.0,0
0,1,0,6267,158,1.0,1
0,1,0,13661,342,1.0,1
0,1,1,12616,428,1.0,1
1,0,0,10262,248,1.0,1
1,0,0,14551,109,0.0,0
0,1,1,2742,231,0.0,0
1,0,1,2212,161,1.0,1
0,0,0,14554,487,1.0,1
0,0,1,10985,482,1.0,0
0,1,1,4366,361,0.0,1
0,0,1,11366,317,1.0,1
0,0,0,13355,331,1.0,1
0,1,0,7653,435,1.0,1
0,0,1,7087,171,1.0,1
1,1,0,11051,575,1.0,1
1,0,1,10327,115,1.0,0
1,0,0,10901,137,1.0,0
1,0,1,9213,276,1.0,1
1,0,0,8361,544,1.0,0
1,0,1,12304,420,1.0,0
1,0,0,2797,481,0.0,1
0,1,0,1857,182,1.0,1
0,0,1,6602,533,1.0,1
0,0,0,1740,116,1.0,1
0,0,0,12296,468,1.0,1
1,1,0,8354,255,1.0,1
1,1,0,13756,271,1.0,1
0,1,0,3326,495,1.0,1
0,0,0,9615,169,1.0,1
1,0,0,5058,170,1.0,0
0,1,0,5360,354,1.0,1
0,1,1,13943,555,1.0,1
0,1,0,5947,230,1.0,0
0,0,1,5639,148,1.0,1
1,1,0,1637,120,1.0,0
0,0,1,5234,491,0.0,1
0,0,0,3467,419,1.0,1
1,0,1,8079,319,1.0,0
1,1,1,6349,286,0.0,1
0,0,0,9834,513,1.0,0
1,1,1,8667,131,0.0,1
0,1,0,7442,302,1.0,1
0,1,0,8966,375,1.0,1
1,1,1,13325,341,1.0,0
0,0,0,7905,115,0.0,0
0,0,1,12251,508,1.0,1
0,0,1,13849,415,1.0,1
0,0,0,7015,272,1.0,0
1,1,0,9551,236,1.0,1
1,1,0,3519,278,0.0,0
0,1,0,7674,458,1.0,1
1,1,0,8592,160,1.0,1
0,0,1,4349,596,1.0,1
0,1,1,2692,523,1.0,0
0,0,0,12005,203,1.0,0
0,1,0,3855,416,1.0,0
0,1,0,4006,294,1.0,1
1,1,1,1833,355,0.0,0
0,1,1,4062,563,1.0,0
1,0,1,12412,175,0.0,1
1,0,0,12130,370,0.0,0
0,0,0,3295,280,1.0,1
0,0,1,1753,231,0.0,1
0,1,0,5157,250,1.0,1
0,1,0,9002,254,0.0,1
0,0,1,11115,458,1.0,1
1,0,1,4737,334,0.0,1
0,1,0,4831,347,1.0,1
0,1,1,2527,264,0.0,0
1,0,0,3666,304,0.0,1
1,0,1,14783,526,1.0,1
0,0,1,13686,264,1.0,1
1,1,0,1969,587,0.0,1
0,0,0,9160,312,1.0,1
1,0,1,9405,512,1.0,1
1,0,0,7483,353,1.0,1
0,0,1,2593,256,1.0,1
1,0,0,6289,276,1.0,1
1,1,1,4412,174,1.0,1
1,0,1,6989,534,1.0,1
1,1,1,1680,277,1.0,0
1,0,0,13759,383,1.0,1
1,0,1,12768,429,1.0,0
0,0,1,10912,232,1.0,1
0,1,1,5642,224,1.0,0
1,1,1,5123,411,1.0,0
0,1,0,6229,419,0.0,1
0,0,0,6759,226,1.0,1
0,0,1,9529,476,1.0,1
1,1,1,11255,444,1.0,1
0,1,0,6184,324,1.0,1
1,0,1,9354,116,1.0,0
0,1,0,5132,596,0.0,0
1,0,1,7473,580,1.0,1
1,1,0,12049,572,1.0,1
0,1,1,7917,452,0.0,1
0,1,0,3062,410,1.0,1
1,0,0,14627,345,0.0,0
0,0,0,2913,236,0.0,1
0,1,1,12198,574,0.0,0
0,0,0,14520,316,0.0,1
1,0,0,8004,295,1.0,1
1,0,1,2517,300,1.0,1
0,0,1,5154,465,1.0,1
0,1,1,8342,306,0.0,0
0,0,1,10449,115,1.0,1
1,0,0,13471,499,1.0,1
1,1,1,7598,112,0.0,1
0,0,1,10312,177,1.0,1
0,0,1,11580,313,1.0,1
0,0,1,5084,440,0.0,0
0,1,1,1681,428,1.0,1
0,1,1,8329,546,1.0,1
0,0,1,12420,218,1.0,0
1,0,0,11987,524,1.0,1
0,1,0,4167,280,1.0,1
1,1,0,11491,423,1.0,1
0,1,0,7673,429,1.0,1
0,0,0,6921,454,1.0,1
1,0,1,11191,472,1.0,0
1,1,1,14735,236,1.0,1
1,0,1,10676,278,1.0,0
1,0,1,13245,531,1.0,1
0,0,0,3864,307,1.0,0
1,0,0,7016,532,1.0,0
0,0,1,4805,501,0.0,1
1,0,1,3715,493,0.0,1
0,0,0,12482,568,1.0,0
0,1,0,1625,470,1.0,1
0,1,0,4120,153,1.0,1
0,1,1,5715,178,0.0,1
0,1,1,2951,370,1.0,0
0,1,0,10700,494,0.0,1
1,1,0,10905,523,1.0,1
0,1,1,13396,217,1.0,0
1,1,1,7047,467,1.0,1
1,1,1,8203,205,1.0,1
0,0,1,8869,204,1.0,1
1,0,0,4630,402,1.0,0
0,1,0,2196,217,1.0,1
1,0,0,3770,481,1.0,0
0,0,1,11207,328,1.0,0
1,1,1,10726,247,1.0,1
0,1,1,12532,453,0.0,1
0,1,0,11227,249,0.0,0
0,0,0,10505,403,1.0,1
0,0,0,10001,355,0.0,1
1,1,1,10703,181,0.0,1
0,0,1,14845,115,1.0,0
1,0,0,10710,488,0.0,1
1,0,1,4911,292,1.0,1
1,1,0,5218,310,1.0,1
0,0,0,8217,173,1.0,1
1,0,0,6420,376,0.0,1
1,0,0,13502,160,0.0,1
1,0,1,3544,560,1.0,1
0,0,1,2616,538,1.0,1
0,0,1,14415,123,0.0,1
1,0,1,2656,122,0.0,1
0,1,1,2488,442,1.0,0
0,1,1,12158,494,0.0,1
1,0,0,7087,530,1.0,1
1,1,1,3328,357,1.0,1
0,0,1,9372,297,1.0,0
1,0,1,11769,152,1.0,0
0,0,0,7588,238,1.0,1
0,1,1,3845,370,1.0,0
0,0,0,10776,300,1.0,1
0,0,1,12197,495,1.0,1
0,1,1,13736,477,0.0,1
0,1,1,12043,478,0.0,1
1,0,0,4505,263,0.0,1
1,1,0,5935,191,1.0,0
0,1,1,12187,122,1.0,1
0,0,1,8128,510,1.0,1
0,0,1,1576,187,1.0,1
1,0,0,7252,497,0.0,1
0,1,0,4062,281,1.0,0
1,1,1,3072,454,0.0,1
0,1,0,8587,382,1.0,1
0,0,0,13879,120,1.0,0
1,1,0,7470,148,1.0,0
1,1,0,9452,289,0.0,0
0,0,1,14253,304,1.0,1
0,0,1,8109,555,1.0,0
0,0,0,9556,143,1.0,1
1,1,0,13362,591,0.0,1
1,0,0,4611,399,1.0,0
1,1,1,4237,227,1.0,1
1,1,1,11044,581,1.0,1
1,0,0,6904,288,0.0,0
1,0,0,10638,269,1.0,1
0,0,0,6149,378,0.0,1
0,0,0,5368,300,1.0,1
1,0,1,4637,484,1.0,0
0,1,1,9324,224,1.0,1
0,1,1,7636,391,1.0,1
1,1,1,9299,410,1.0,1
0,0,1,4986,465,0.0,1
1,1,1,13879,115,1.0,0
1,0,0,2502,444,1.0,1
0,0,0,14155,373,1.0,1
1,1,1,10511,581,1.0,0
1,1,1,10114,393,1.0,1
1,0,1,10263,550,1.0,0
1,1,0,12601,119,1.0,1
1,0,0,9406,118,1.0,1
1,1,0,6859,112,1.0,1
1,1,0,6030,116,0.0,1
1,1,1,11115,305,1.0,0
0,1,0,3133,129,1.0,0
0,1,1,8169,569,1.0,1
0,0,0,3253,398,1.0,0
1,1,0,10159,403,1.0,1
1,1,0,14981,142,1.0,1
0,1,0,14579,192,1.0,0
0,0,1,12614,469,1.0,1
0,0,1,7853,165,1.0,1
1,0,1,11995,218,1.0,1
0,0,1,11398,408,1.0,1
0,0,1,9764,171,0.0,1
1,1,1,1646,433,1.0,0
0,1,1,9007,261,0.0,0
1,1,0,1816,560,1.0,1
1,0,1,10297,429,1.0,1
1,0,0,10266,427,1.0,1
0,1,1,2677,554,1.0,1
0,0,0,13018,368,0.0,1
1,0,1,4922,317,1.0,0
0,0,0,4094,353,1.0,1
0,1,1,12574,539,0.0,1
0,1,1,10003,158,1.0,1
0,0,1,12547,131,1.0,0
1,0,1,2264,438,1.0,0
0,0,0,9336,219,0.0,1
1,0,1,7777,562,1.0,1
1,1,1,12687,409,1.0,0
0,0,0,12892,101,1.0,1
1,1,1,1935,217,1.0,0
0,1,0,4851,136,0.0,1
0,1,0,14145,566,1.0,0
1,0,1,12669,196,1.0,1
1,1,1,4430,458,1.0,0
1,1,0,11991,469,0.0,0
1,0,1,1634,516,1.0,1
0,0,0,13606,356,1.0,1
0,0,1,6118,227,1.0,1
0,1,1,10495,458,1.0,0
1,0,0,12399,255,0.0,1
1,1,1,3866,244,1.0,1
1,1,1,13867,156,1.0,1
0,0,1,12954,169,1.0,1
1,1,0,11168,535,1.0,1
0,1,1,4915,143,1.0,1
1,1,0,12153,311,0.0,0
0,1,1,13634,274,1.0,1
0,0,0,11732,240,1.0,1
1,1,1,14155,175,1.0,1
1,0,1,2506,257,0.0,1
0,1,0,9408,184,1.0,1
0,1,1,10684,421,1.0,1
1,0,0,6191,408,1.0,1
1,1,1,9169,117,1.0,1
0,1,0,9329,383,0.0,1
1,1,1,3396,487,1.0,1
0,1,0,4565,141,1.0,1
0,1,1,4248,590,0.0,0
1,1,0,14832,481,0.0,1
1,0,0,8192,472,1.0,1
1,0,1,4161,233,1.0,1
1,0,0,4478,201,1.0,1
1,1,0,8449,236,1.0,1
0,1,1,7875,503,1.0,1
0,1,1,7959,592,1.0,1
1,0,1,11515,321,0.0,1
1,1,1,13099,328,1.0,0
1,0,1,7607,393,1.0,1
0,1,1,14198,551,1.0,0
1,1,0,14174,585,1.0,1
1,1,0,11440,405,1.0,1
0,0,0,8001,415,1.0,0
0,1,1,14809,496,0.0,1
1,0,1,4161,218,0.0,1
1,1,0,7665,198,1.0,1
1,1,0,9710,449,1.0,1
0,0,1,4858,525,0.0,0
1,1,0,1775,423,1.0,1
1,1,1,5578,508,0.0,0
1,1,1,6254,258,1.0,0
0,1,0,12637,338,1.0,1
0,0,1,14339,495,1.0,1
1,0,1,14466,419,1.0,1
1,1,1,6198,434,1.0,1
0,1,1,1864,288,0.0,1
0,0,0,11665,408,1.0,1
0,1,1,2294,348,1.0,0
0,0,1,8295,125,1.0,0
0,1,0,7370,288,1.0,1
0,0,1,2089,493,1.0,0
0,0,1,5794,239,1.0,0
0,0,0,5813,505,1.0,1
0,0,0,10432,587,1.0,1
1,1,1,6245,280,1.0,1
1,1,1,11886,120,1.0,1
1,0,0,8877,262,1.0,1
0,0,1,10361,170,1.0,1
1,0,1,2937,181,1.0,0
0,0,1,14452,254,1.0,1
0,1,0,10547,415,0.0,0
1,0,1,12069,454,1.0,0
0,0,0,14682,146,1.0,0
1,0,0,5533,293,1.0,1
1,0,0,3393,323,1.0,1
1,0,0,9019,498,1.0,0
0,0,1,10878,336,1.0,1
1,0,0,3342,379,1.0,0
0,1,1,7744,567,0.0,0
1,0,0,1826,109,1.0,1
1,0,0,12918,475,1.0,1
1,0,1,3900,571,0.0,1
0,1,0,9606,251,1.0,0
0,1,0,5778,443,0.0,1
0,1,1,6050,203,0.0,1
1,0,0,13793,595,0.0,1
1,0,0,9000,223,1.0,0
0,0,0,5515,284,1.0,1
0,1,1,6952,595,0.0,1
0,0,0,5806,389,0.0,1
0,1,1,9742,140,0.0,1
0,1,1,11160,523,0.0,0
0,1,1,9326,110,1.0,1
1,1,0,10701,317,1.0,1
0,1,0,14164,100,1.0,1
1,0,0,8283,513,1.0,0
1,0,0,5057,270,1.0,1
0,1,1,10766,437,1.0,1
0,0,1,1653,381,1.0,1
1,0,0,10273,152,1.0,1
0,1,0,2287,224,0.0,1
0,1,1,6386,274,1.0,1
1,0,0,4881,364,1.0,0
1,0,0,9066,364,1.0,1
1,0,0,7777,484,0.0,1
0,0,0,3767,298,1.0,0
1,1,0,5758,355,1.0,1
0,0,0,2470,271,1.0,1
1,1,1,10339,158,1.0,0
1,1,1,2445,539,1.0,0
1,0,1,14476,205,1.0,0
0,0,1,7118,534,0.0,1
0,0,0,9691,224,1.0,1
1,1,0,2995,115,1.0,0
1,1,1,3547,137,1.0,1
1,1,1,10864,494,1.0,0
0,1,1,13910,342,1.0,0
1,0,1,14591,508,1.0,0
0,1,1,4386,576,0.0,1
1,1,0,6688,566,1.0,0
1,0,0,5658,309,0.0,1
1,1,1,10424,594,0.0,1
1,1,1,12779,414,1.0,0
1,0,0,4961,384,1.0,1
1,1,0,8233,563,1.0,1
0,1,0,3157,593,1.0,1
1,1,1,6543,267,1.0,1
0,1,0,7860,363,1.0,1
1,0,1,1978,197,0.0,1
1,1,1,10829,233,1.0,1
0,0,0,5453,528,1.0,1
1,1,0,10668,464,0.0,1
0,0,0,9928,280,0.0,1
0,0,1,12215,321,1.0,1
1,0,0,5543,463,1.0,1
0,1,0,2097,581,1.0,0
0,1,1,11394,248,0.0,1
1,1,0,11868,343,0.0,0
0,0,0,12249,412,1.0,1
1,1,1,9856,175,1.0,1
1,1,1,3824,468,1.0,1
1,1,1,8799,361,0.0,1
1,1,1,12731,330,1.0,0
0,0,1,2069,290,1.0,0
1,0,0,4828,479,1.0,0
1,1,0,1640,233,1.0,1
0,1,1,10377,408,1.0,1
1,1,0,10378,351,1.0,0
1,0,0,4780,487,1.0,1
0,1,1,4263,344,1.0,0
0,0,1,5090,364,0.0,1
0,0,1,3538,424,1.0,1
0,1,0,2574,429,0.0,0
0,1,1,7122,466,1.0,0
0,1,0,3725,555,1.0,0
0,0,0,14709,442,1.0,1
1,0,0,9023,103,0.0,0
0,1,0,11033,541,1.0,1
0,0,1,11381,136,1.0,1
0,1,0,12702,170,1.0,1
1,1,1,1863,361,1.0,0
1,0,0,14866,336,1.0,1
0,0,1,10759,406,0.0,1
0,0,1,12332,589,0.0,1
0,0,1,13441,562,0.0,1
1,1,0,3530,454,1.0,1
1,1,0,8185,277,0.0,1
0,1,0,7965,195,1.0,0
1,0,1,8291,497,0.0,1
0,1,0,7657,326,1.0,0
1,0,0,2117,110,1.0,1
1,0,0,14146,365,0.0,1
0,0,1,6937,288,1.0,1
0,1,0,12838,308,0.0,1
0,0,0,3482,112,1.0,1
0,0,1,7210,476,0.0,1
1,0,1,1693,261,1.0,1
1,0,1,9664,159,1.0,0
1,0,1,5958,592,1.0,0
0,0,1,2619,534,1.0,0
1,0,1,14851,104,1.0,1
0,0,0,8411,595,1.0,1
1,0,0,8040,301,1.0,1
0,0,1,13894,515,1.0,1
0,0,0,2026,111,1.0,0
1,0,1,11644,535,1.0,1
0,1,0,8654,496,1.0,1
0,1,1,6379,440,1.0,1
1,0,1,11474,339,0.0,0
0,0,0,7345,537,1.0,0
0,0,0,9471,472,1.0,1
0,1,0,14854,477,1.0,1
1,1,0,4173,324,1.0,1
1,1,0,9260,281,1.0,1
0,0,0,12089,396,1.0,1
1,0,0,13416,403,1.0,1
0,0,0,8697,406,0.0,1
0,0,1,6601,530,0.0,1
0,1,0,12281,277,0.0,0
0,0,0,5026,217,1.0,1
0,1,1,5349,451,1.0,0
1,1,1,3134,175,1.0,0
0,0,1,12701,145,1.0,0
1,1,1,1593,326,1.0,0
1,1,0,13486,455,1.0,1
0,1,0,4866,393,1.0,1
0,1,1,9216,339,1.0,1
1,0,1,4446,447,1.0,1
1,0,0,1588,240,1.0,1
1,1,0,4050,303,1.0,1
0,0,0,12506,249,1.0,1
1,1,0,7637,591,1.0,1
0,0,1,7857,229,0.0,0
0,0,0,2945,448,1.0,0
0,0,1,6121,432,1.0,1
1,0,1,7835,582,1.0,1
0,0,1,3330,368,1.0,1
0,1,0,12433,412,1.0,1
0,0,1,8285,517,1.0,1
0,1,0,8891,502,1.0,0
0,1,1,2054,236,1.0,1
1,0,0,13456,215,0.0,1
0,1,1,3934,450,1.0,1
0,0,1,10372,260,0.0,1
1,1,0,8419,254,1.0,0
0,1,0,7093,272,1.0,1
1,0,1,11323,229,1.0,0
0,0,1,1702,178,1.0,1
1,0,0,8653,566,1.0,1
1,0,1,6042,156,1.0,1
0,1,0,13610,450,1.0,1
0,0,0,12831,156,1.0,1
0,1,1,14903,499,1.0,0
1,1,0,14565,462,0.0,0
1,1,1,9510,434,1.0,1
1,1,0,11917,233,1.0,1
0,1,0,11378,113,0.0,1
1,1,1,2328,382,1.0,1
1,0,0,14346,393,1.0,1
0,1,1,8670,246,1.0,1
1,1,0,3522,520,1.0,1
1,1,0,9794,226,1.0,1
0,0,0,11249,590,1.0,1
1,0,0,5711,359,1.0,0
0,1,1,6454,413,1.0,1
0,0,0,5587,317,1.0,1
0,1,0,12203,492,0.0,1
0,0,0,9795,332,0.0,0
0,1,1,13130,468,1.0,0
1,0,1,14716,267,1.0,1
1,0,1,12549,242,1.0,1
0,0,1,8285,588,1.0,0
0,1,0,10498,584,0.0,0
1,1,0,8666,359,0.0,0
0,1,0,6155,317,1.0,0
0,0,1,3574,407,0.0,1
0,0,1,10218,245,1.0,0
1,1,0,8418,588,1.0,0
1,0,0,4936,536,1.0,1
0,1,0,6548,542,1.0,0
0,1,1,9989,198,0.0,1
1,1,0,6372,281,1.0,1
1,1,0,1860,268,0.0,1
0,0,1,13409,332,1.0,0
0,0,1,6099,543,0.0,1
1,0,0,11668,192,1.0,1
1,1,1,8231,216,1.0,1
1,0,0,3577,571,0.0,1
0,1,0,13103,103,1.0,1
1,1,0,3673,184,1.0,1
0,1,0,6191,266,1.0,1
1,1,1,11281,106,0.0,0
1,1,1,2889,480,1.0,0
1,1,1,9462,506,1.0,1
1,0,0,7471,331,0.0,1
0,0,0,5014,350,1.0,1
0,0,0,9954,184,0.0,1
1,0,1,12675,418,1.0,1
0,1,1,4419,292,1.0,1
1,1,0,11555,222,1.0,1
1,0,1,1501,524,1.0,1
1,0,1,3433,188,1.0,1
1,0,1,1893,194,1.0,1
0,0,1,9997,474,0.0,1
1,0,0,14957,399,0.0,1
1,0,1,2029,457,1.0,1
0,0,0,6123,144,1.0,1
1,0,1,13071,352,1.0,1
1,1,0,10656,552,1.0,1
1,1,0,13711,472,1.0,0
0,1,1,10362,578,1.0,1
1,1,0,5568,150,1.0,1
0,0,0,9007,164,1.0,1
1,1,1,7995,153,0.0,0
1,0,0,8453,539,1.0,1
0,1,1,6553,321,1.0,1
1,0,0,11944,565,1.0,0
1,0,1,4172,171,1.0,1
0,1,1,3213,475,1.0,0
0,1,1,5544,573,1.0,1
0,0,1,14508,267,1.0,1
0,0,1,2135,285,0.0,0
0,0,0,6634,242,1.0,1
1,1,0,13191,118,1.0,1
0,1,1,8119,109,1.0,1
1,0,0,14344,571,1.0,1
1,1,0,10809,371,1.0,1
1,0,0,11846,270,1.0,1
0,1,1,8945,514,1.0,0
0,1,1,13915,463,1.0,1
1,1,0,8102,115,1.0,1
0,1,1,1537,179,0.0,0
0,1,1,11324,383,1.0,0
0,0,0,13985,289,1.0,1
0,0,1,5275,247,1.0,0
1,1,1,11746,262,1.0,0
1,0,1,5585,542,1.0,0
0,0,1,13095,364,1.0,1
1,1,1,10210,459,1.0,1
0,0,0,11933,237,0.0,1
0,1,1,12055,400,1.0,1
1,0,1,6620,565,1.0,1
1,0,0,14873,464,1.0,0
1,0,0,8244,592,0.0,1
0,0,1,2541,498,1.0,0
1,0,0,6215,592,0.0,1
0,0,1,2894,129,0.0,1
1,0,0,4369,403,0.0,1
1,1,1,5176,579,1.0,1
0,1,0,5221,267,0.0,1
0,1,1,13464,190,1.0,1
0,1,0,7190,190,0.0,1
0,0,1,7318,310,0.0,1
0,0,1,1734,429,1.0,1
0,0,1,4640,399,1.0,1
0,1,0,10138,273,1.0,1
0,1,0,14397,233,1.0,1
1,1,1,9699,472,1.0,0
0,0,1,14249,123,0.0,1
0,1,1,2499,300,1.0,1
1,0,1,2834,318,1.0,1
0,1,0,9825,106,1.0,1
1,0,0,12124,105,1.0,1
1,1,0,9747,217,0.0,0
0,0,1,6588,260,1.0,0
1,1,1,6979,184,1.0,1
0,1,0,7590,465,1.0,1
1,0,0,12877,347,1.0,1
1,0,0,2611,265,1.0,1
1,1,0,12871,527,0.0,1
0,0,1,11215,244,1.0,1
0,1,1,9835,130,1.0,1
1,0,1,4416,520,0.0,1
1,1,0,8299,494,1.0,1
0,0,1,3603,319,1.0,0
0,1,0,10311,232,1.0,0
1,1,0,11578,163,1.0,1
1,1,0,6625,175,1.0,1
0,0,0,8090,230,0.0,1
0,1,0,11712,411,0.0,0
0,0,1,11100,418,1.0,0
0,0,1,4421,460,1.0,1
0,0,1,6234,137,1.0,1
1,1,0,4873,153,1.0,0
0,0,1,13168,229,1.0,1
1,0,0,8254,317,1.0,1
0,0,1,2336,101,1.0,0
1,1,0,13594,345,0.0,1
0,0,0,11277,239,0.0,1
0,0,1,14567,395,0.0,1
1,0,0,10528,357,1.0,0
1,0,1,12249,204,1.0,1
0,1,1,12551,480,1.0,1
0,1,1,8207,435,0.0,0
0,0,0,14052,577,0.0,0
0,0,0,6812,284,0.0,1
0,0,0,11089,402,0.0,1
1,0,0,5322,593,1.0,1
1,1,1,7653,343,1.0,1
0,1,0,14089,263,0.0,1
1,1,1,13122,231,1.0,1
1,1,1,2304,302,0.0,1
1,0,0,2575,507,0.0,0
0,0,0,13886,309,1.0,0
1,1,1,12332,446,1.0,1
0,1,0,12776,200,1.0,1
1,0,1,11105,545,1.0,1
0,0,0,5952,485,1.0,1
1,0,0,3163,370,1.0,1
0,0,1,12667,558,1.0,0
0,0,1,13798,574,1.0,0
1,1,1,13868,148,0.0,0
0,1,0,8928,467,1.0,0
0,0,0,3553,338,0.0,1
0,0,0,3920,314,1.0,0
0,1,1,4028,390,1.0,1
0,0,1,5817,471,1.0,0
0,1,0,11632,449,0.0,1
0,1,1,9477,530,1.0,1
0,1,0,12844,379,1.0,1
1,1,1,11638,566,1.0,1
1,0,0,10206,415,1.0,1
0,0,0,8727,576,1.0,0
0,1,0,9912,176,1.0,1
1,0,1,1727,403,1.0,1
1,0,1,3837,250,0.0,1
1,0,0,14080,495,0.0,1
0,0,0,12956,596,1.0,1
1,1,0,2455,595,1.0,1
0,0,0,2997,396,0.0,1
0,1,0,10972,256,1.0,0
1,1,0,3478,297,1.0,0
0,0,1,3029,534,1.0,1
0,1,1,14175,483,1.0,0
0,0,1,4162,506,0.0,1
0,0,1,12105,386,0.0,0
1,1,0,12397,592,0.0,1
1,0,0,7933,504,0.0,1
0,1,0,8945,123,0.0,1
0,1,1,13227,555,1.0,0
1,0,1,5784,591,0.0,1
0,0,0,10609,108,1.0,1
1,0,1,2701,505,1.0,0
0,1,1,14711,231,1.0,1
0,0,0,8631,176,1.0,1
1,1,0,12114,325,1.0,0
1,1,0,11313,230,1.0,0
1,0,1,2259,584,1.0,0
1,0,0,7073,475,1.0,1
0,0,0,6661,511,0.0,1
1,1,0,5789,189,0.0,0
0,0,1,6946,597,0.0,0
1,1,1,11180,216,0.0,1
1,0,0,5758,209,0.0,0
0,0,0,5871,476,0.0,0
1,1,1,14151,453,1.0,1
1,1,1,3165,370,1.0,1
1,0,0,8418,491,0.0,1
1,0,1,8123,531,1.0,1
0,0,0,11694,326,1.0,1
0,0,0,10151,571,1.0,1
1,0,1,8932,343,1.0,1
1,1,0,8182,407,1.0,1
1,1,0,12713,154,1.0,1
0,1,1,7728,136,0.0,1
0,1,0,7327,487,0.0,1
0,0,1,6935,154,1.0,1
0,1,0,11982,111,1.0,1
1,1,0,9136,502,1.0,1
1,1,1,2865,562,1.0,1
1,0,1,8844,284,1.0,1
0,1,1,4701,577,1.0,1
1,0,1,6252,336,1.0,0
0,1,1,14894,392,1.0,1
0,0,1,11075,303,1.0,1
1,1,0,11827,310,1.0,1
1,0,1,14529,325,1.0,1
1,1,0,7591,106,1.0,1
0,0,1,12724,319,1.0,0
0,0,0,13401,410,1.0,1
1,1,0,8114,127,1.0,0
1,0,1,3021,576,1.0,0
0,0,0,9021,392,1.0,1
1,1,0,8059,311,0.0,1
0,1,0,3123,288,1.0,0
0,0,1,10373,174,1.0,1
1,1,1,4634,341,1.0,1
1,1,0,14900,213,1.0,1
1,1,1,7320,266,1.0,1
1,0,1,12953,205,1.0,1
0,0,0,6494,250,1.0,0
0,0,0,6196,535,1.0,0
0,0,1,13111,465,0.0,1
1,0,1,3367,183,1.0,1
0,0,1,13301,311,1.0,0
1,0,0,10891,366,0.0,1
1,1,1,4323,421,1.0,1
1,0,1,12640,368,0.0,1
1,0,1,13670,560,0.0,1
1,1,0,13317,524,0.0,1
1,1,0,14270,276,1.0,0
0,1,0,7606,370,1.0,0
1,0,1,14930,411,1.0,1
0,1,1,1668,281,1.0,1
0,0,0,9287,258,0.0,0
1,0,1,11713,288,1.0,0
1,0,1,11886,285,0.0,1
1,1,1,10130,570,1.0,1
0,1,0,12952,543,1.0,1
1,0,1,13947,408,1.0,0
0,0,1,6409,569,1.0,0
1,0,0,9527,345,1.0,1
1,1,1,12141,416,1.0,0
0,0,0,6181,563,1.0,0
0,1,1,10555,483,1.0,1
1,0,0,6637,141,1.0,1
0,1,0,9831,384,1.0,1
0,0,1,6734,567,1.0,0
0,1,1,14115,575,1.0,1
0,1,0,1724,510,1.0,1
0,1,1,10249,399,1.0,0
1,1,0,8082,576,0.0,1
1,1,1,3073,488,1.0,1
0,1,1,10077,535,1.0,1
1,0,1,10212,468,1.0,1
1,0,1,8263,461,1.0,1
0,0,0,13664,585,1.0,1
1,0,0,6717,536,1.0,0
0,1,1,12526,535,1.0,0
0,0,1,4642,393,1.0,0
1,1,1,11525,527,1.0,0
0,1,1,14234,280,1.0,1
0,1,1,12853,470,1.0,1
0,0,0,5001,485,0.0,1
0,1,0,13894,464,0.0,1
0,0,1,2999,281,1.0,0
1,0,0,12655,439,1.0,1
1,0,0,11169,590,1.0,1
0,0,1,10595,594,1.0,1
0,0,0,11323,560,1.0,1
1,1,0,13678,317,1.0,1
0,1,0,8187,262,1.0,1
1,0,0,6745,145,1.0,0
0,1,1,10862,555,1.0,0
0,0,0,12019,191,1.0,0
0,1,0,13811,204,1.0,1
0,1,0,14739,306,1.0,1
0,1,1,3244,538,1.0,0
0,1,0,3539,597,0.0,0
0,1,0,9811,427,0.0,1
1,1,0,5357,238,1.0,0
1,1,1,11367,128,0.0,1
1,1,1,11012,350,1.0,1
0,1,1,6450,552,1.0,0
0,1,1,10707,290,1.0,1
0,1,1,8587,146,1.0,1
0,1,0,14235,466,1.0,1
0,1,1,7531,350,1.0,1
0,0,0,3243,362,1.0,1
0,1,1,14783,472,1.0,1
1,1,1,11634,163,0.0,1
0,1,1,5041,437,1.0,1
1,1,0,11138,419,0.0,1
1,1,0,5116,447,1.0,0
0,1,0,14872,367,0.0,0
0,0,1,5394,111,0.0,1
1,0,1,3224,391,1.0,0
1,0,1,7727,128,1.0,1
0,1,1,11964,238,1.0,1
0,1,1,5562,536,0.0,1
1,1,1,9347,553,1.0,1
0,0,0,5781,184,1.0,0
0,1,0,9763,173,1.0,1
0,1,1,13861,350,0.0,1
